x,y,z,id,height
460477.843750259,7185261.00000034,48.8899994077,106,23.36999895
459858.593749986,7185330.50000015,51.4999999146,107,24.4500006775
459532.468750344,7185452.49999967,50.4199981073,108,22.9599990228
459617.343750163,7185166.5000003,59.0000000104,109,22.590000163
460377.437499505,7185096.99999979,50.499999928,110,19.2000006909
460171.28125062,7185126.99999992,50.7599983854,111,19.7199974699
459610.937499439,7185382.99999986,53.8199997108,112,24.8400001685
459795.593749911,7185338.00000001,52.7200011782,113,25.2200011782
459400.96875057,7185507.50000003,51.1899985524,114,26.3799990865
459729.343750578,7185127.50000019,57.7799987468,115,22.1999969158
460330.968750528,7185152.00000015,51.6800002812,116,21.3800010442
460037.249999483,7185399.00000012,47.9799995063,117,25.2199992774
459493.625000066,7185385.49999981,55.3300018814,118,25.3300018814
460445.281249414,7185165.00000019,50.1599998462,119,20.9099998462
459997.093749627,7185436.50000011,47.0699996049,120,25.559999376
460136.531250055,7185232.00000004,50.9199981006,121,23.2399977954
460228.937499509,7185414.99999968,43.7799987381,122,22.6599978988
460618.812500619,7185175.50000027,45.3400000835,123,18.4200000072
460200.999999416,7185153.50000026,52.5999984472,124,21.6199989049
460341.78125038,7185336.00000032,46.7900008886,125,23.3500003545
460121.968749594,7185373.50000032,47.9799995063,126,25.4799995063
459817.281250259,7185589.00000004,46.8699989794,127,24.7199993608
460369.781249848,7185131.50000026,49.3699989459,128,18.7399997851
460151.125000203,7185431.99999978,46.9900017104,129,25.6400013289
459853.062499405,7185175.99999984,55.3699988655,130,22.4399985603
459701.281250464,7185571.0000001,48.4799994996,131,24.4999999574
459839.406250044,7185179.00000006,56.1599997658,132,23.1699980873
459501.843750449,7185180.99999975,61.0999985296,133,23.6699982244
459494.625000228,7185471.99999972,50.5099983888,135,23.8099976259
459670.999999672,7185568.99999971,51.3300017386,136,26.7900008231
460447.125000031,7185158.50000017,49.2999993159,137,19.9599991633
459584.312500194,7185427.99999971,49.7299994829,138,21.7299994829
460305.999999964,7185153.50000026,49.9500007599,139,19.4500007599
459688.750000016,7185527.49999966,48.7799988674,140,24.0599995541
460088.687499584,7185280.49999969,50.5699997543,141,25.0799999832
459647.874999725,7185031.50000004,63.8800011386,142,25.8300019016
459876.281249684,7185219.50000028,54.3699988789,143,23.1499995655
459894.093749403,7185284.49999975,49.1100006847,144,20.780000761
459925.000000297,7185439.9999999,46.5499991564,145,24.2199992327
459798.625000086,7185211.50000015,55.3499984103,146,23.1899985629
460174.218750463,7185220.50000012,51.4599990043,147,22.8599986228
459487.000000259,7185576.50000027,51.6699980906,148,27.0599974802
459609.624999861,7185496.99999995,47.6599998797,149,21.5399990404
459913.99999978,7185135.50000032,55.8400001391,150,23.3699989184
460392.625000067,7185114.99999973,50.2499999313,151,19.4799994736
460374.65624937,7185191.49999983,51.4599990043,152,22.5699996146
459526.562499702,7185395.99999989,53.8899993408,153,24.4099997985
459539.156249525,7185131.99999983,63.049999328,154,24.880001159
459625.812500586,7185431.5000002,48.5400008651,155,21.0800017807
460292.531249998,7185100.00000001,52.9500007197,156,21.3400001093
459650.937499587,7185073.0000001,63.7599984076,157,26.0499993231
460062.406249442,7185279.49999985,51.5999984606,158,25.8599986894
460142.125000011,7185341.00000023,49.3800011366,159,26.0300007551
460042.718749419,7185432.50000005,49.0999984941,160,27.4199981889
459529.249999503,7185132.5000001,60.6599999018,161,22.5200005122
459771.249999448,7185303.50000024,53.7999992556,162,24.7899990267
460459.968749895,7185205.99999997,50.1100006713,163,22.2900009765
459896.062500041,7185188.5000003,56.0800018713,164,24.3200016424
459842.499999594,7185294.50000027,51.4199980939,166,22.6199988569
460265.281249381,7185192.0000001,51.7200011916,167,21.9200019545
459503.843749503,7185655.00000005,48.5299988708,168,25.2499981841
459838.218750486,7185210.50000031,55.4099997758,169,23.3800009965
459477.562500631,7185386.49999965,53.3199997175,170,23.2600002515
459950.250000589,7185480.99999969,44.2700004669,172,22.9300003143
459465.750000617,7185544.49999976,50.720001205,173,25.8200015865
460419.562499998,7185317.50000011,47.869998966,174,24.5899982793
460253.843749428,7185298.00000006,46.0600013538,175,20.5700015827
460369.718750474,7185177.49999995,52.2499999046,176,22.959998989
459663.93750043,7185218.00000017,56.7500000406,177,23.0000000406
460050.843749469,7185383.50000013,51.1699980973,178,28.4099978684
460185.406250375,7185321.99999975,49.4399985759,179,25.2999991862
460122.375000613,7185125.49999981,51.0499992924,180,20.340000208
459652.531250164,7185210.99999988,55.4199982366,181,21.0699997625
460161.874999409,7185352.50000015,49.0099984089,182,26.0699978748
459447.6562499,7185461.99999991,51.9300002779,183,25.1900005068
459970.437499424,7185404.99999986,48.0400008718,184,25.2000007192
460112.781250006,7185417.9999999,47.70000079,185,25.9300003322
460204.8124994,7185122.99999986,51.3800011098,186,20.0600014149
459844.343750211,7185531.00000015,47.2299995164,187,25.1499995927
459667.15625,7185223.50000034,56.7599983051,188,23.2299995258
459779.87499958,7185479.99999985,50.0200003899,189,26.2299994743
459477.625000006,7185370.99999967,53.3499984371,190,22.6299991238
459825.937500078,7185385.49999981,51.8800011031,191,26.6200008742
459890.093750023,7185491.49999978,47.4000016185,192,25.500002
460542.093750538,7185266.49999981,46.2999991598,193,21.5399989309
459519.562499834,7185652.5000001,48.7000007766,194,25.360000624
459530.812500392,7185430.99999993,52.509998362,195,24.3299980568
460045.562500198,7185311.49999967,51.1100006579,196,25.9899998187
460022.312500231,7185119.50000006,52.700000723,197,21.760000189
459762.625000587,7185355.49999968,51.5499992857,198,24.1299992094
460201.218749769,7185160.49999985,51.6199989157,199,20.9299983817
460259.875000091,7185161.99999996,52.3499984505,200,21.5999984505
460117.562500466,7185240.49999974,50.9199981006,201,23.8599986347
460465.812499892,7185149.99999977,48.3300017788,202,18.8000010922
459509.125000044,7185675.49999995,45.8499985376,203,22.7299976984
459920.437500191,7185511.99999967,43.3100013906,204,21.7700004751
459518.937499733,7185248.0000003,114.2099991452,205,78.6100006711
459623.124999514,7185087.99999982,64.0899962987,206,26.1699981298
459486.906249927,7185400.9999998,54.8699988722,207,25.4699992537
459790.249999995,7185362.49999996,53.3300019081,208,26.6000023659
459713.06249952,7185481.49999996,49.9500007599,209,25.0700015991
460370.53124997,7185267.49999966,50.2799988473,210,24.1199989999
459766.781249675,7185251.99999967,54.6599997859,211,23.7099990229
459741.062500259,7185090.0000002,57.7799987468,212,21.6800002727
459585.062500316,7185416.49999979,52.560001463,213,24.2400017682
459744.781249911,7185627.0000003,48.8199997777,214,26.1299992437
459616.374999688,7185507.50000003,48.7799988674,215,22.8899994778
460145.531250247,7185173.49999989,51.3899993743,216,21.519998535
459543.906250297,7185265.49999997,57.0800018579,217,22.6100006372
460604.406249866,7185202.99999975,48.4300003248,218,22.050001164
459962.124999978,7185239.4999999,56.1599997658,219,27.6499995369
459556.125000059,7185633.99999989,49.5099984022,220,25.8199978681
460013.937500141,7185176.50000011,50.3100012969,221,20.6600016783
459728.28124977,7185301.00000028,54.7299996122,222,25.0799999937
459980.343749445,7185430.49999966,46.9599990645,223,25.0399989882
459659.468749386,7185350.0000002,55.3199996907,224,26.2799987751
460351.96875013,7185345.00000029,47.4399986027,225,24.5799979923
459807.625000278,7185461.50000034,52.3899993609,226,28.6999988268
459559.156250234,7185121.00000017,63.4999999501,227,25.400001476
459447.750000233,7185598.50000028,51.3100012835,228,27.3900012072
459894.468749464,7185325.99999981,50.9099998361,229,24.3699989206
460353.406249728,7185210.00000004,50.819999751,230,22.3099995221
460405.124999558,7185306.49999976,49.6500015884,231,25.6400013595
459851.999999867,7185423.50000008,47.2900008819,232,23.6000003478
460063.562500583,7185377.49999968,50.0999984807,233,27.0299987858
459913.09374995,7185361.9999997,50.8499984706,234,26.1299991573
459764.187500206,7185470.00000004,50.4700012083,235,26.0100021239
459598.625000614,7185024.00000018,64.2799988561,236,25.7599983983
459590.03125017,7185221.49999996,58.0800018445,237,23.1300010816
459718.968750163,7185638.50000022,48.3499985041,238,25.6199989619
460027.09374942,7185224.99999976,53.0400010012,239,25.0200005434
460430.906249619,7185161.99999996,52.0699997342,240,22.6199989713
460061.593749945,7185294,50.2799988473,241,24.8899994577
460019.375000389,7185443.99999997,47.549999143,242,26.249999906
459579.937499483,7185079.50000012,64.2900008504,243,26.0200003927
460316.531250088,7185301.00000028,48.4599990444,244,23.24999996
460115.218749767,7185439.00000006,44.4199981877,245,23.1199989506
460085.031250578,7185363.49999981,51.5499992857,246,28.420000125
459699.093749473,7185171.5000002,60.1800003637,247,25.490001737
459530.531249394,7185602.99999991,48.740001687,248,24.430002221
460462.343750281,7185296.49999995,46.8699989794,249,22.6999989031
459680.031249552,7185430.00000009,52.3100014664,250,25.4900017715
459990.874999569,7185306.49999976,54.3300018948,251,28.5400009792
460299.843750552,7185290.5000002,48.3699989593,252,22.4599991119
459650.00000007,7185135.99999989,63.9099998583,253,27.3100013842
460026.875000338,7185232.50000031,51.8199997376,254,24.0599995087
459982.812500164,7185486.0000003,41.7200011292,255,20.6200007478
460115.656250474,7185328.49999977,49.5699997677,256,25.7700005306
459788.062500275,7185225.50000003,55.8100014195,257,24.1100006565
459491.749999761,7185268.5000002,58.5200004723,258,23.1500015404
460156.999999888,7185166.99999987,52.340000186,259,22.2100010253
459936.31250023,7185232.50000031,52.4199980805,260,23.2299975465
460174.500000191,7185156.49999979,48.6399994111,261,18.090000174
459666.25000017,7185531.49999972,50.360000668,262,25.3299999813
459905.968750063,7185436.50000011,48.6399994111,263,25.9300003266
460302.062499959,7185360.00000001,46.0600013538,264,23.6100005909
460124.624999708,7185358.00000033,50.2400016669,265,27.3600025061
460512.218749494,7185253.00000021,48.5099984156,266,22.9099980341
459829.562499397,7185126.99999992,57.5699996605,267,22.9599990502
459832.437499864,7185299.50000017,50.889999381,268,22.2099990758
459752.312499547,7185342.99999991,52.9000015448,269,24.9500007819
460007.843750103,7185465.99999998,45.5299987146,270,24.5199984858
459559.000000527,7185535.49999979,50.4900016635,271,25.0700015872
459600.343749941,7185568.50000014,47.0900000601,272,22.2499999075
460153.125000528,7185186.00000035,48.0800017822,273,18.5400008666
459739.562500016,7185479.99999985,50.529998844,274,25.8699989965
459688.31250058,7185275.00000021,55.1599997792,275,23.9200000081
459958.374999369,7185427.99999971,47.4999999682,276,25.3099994341
460046.31250032,7185212.49999999,52.3899993609,277,24.1499995897
460040.156249637,7185210.00000004,53.4700011681,278,25.1600017022
459433.406250125,7185449.99999972,54.7700005225,279,27.7399998359
459786.624999406,7185465.4999997,51.6800002812,280,27.7100009679
459943.281250409,7185372.49999978,49.4799994862,281,25.4499987996
460170.343749833,7185299.50000017,52.3300019215,282,27.3500023793
459526.218750598,7185576,53.1399993508,283,28.4300002663
459641.031249566,7185559.50000017,50.7599983854,284,25.9899979277
459767.343750402,7185093.49999999,59.4300003737,285,23.7500000686
459481.218749638,7185499.00000033,51.0499992924,286,25.1700001317
460407.124999883,7185191.49999983,52.700000723,287,24.1100005704
460028.718749684,7185121.49999975,50.650001575,288,19.8800011172
459955.281249819,7185304.50000008,52.5999984472,289,26.2999992101
459664.343750178,7185232.50000031,55.5600014228,290,22.3100014228
460030.437500281,7185447.00000019,48.6800003214,291,27.5599994822
459893.343750552,7185129.49999987,55.4799996022,292,22.3999977711
459801.218749555,7185138.49999985,56.7299995854,293,21.9599991276
460384.374999997,7185339.50000012,51.2499999179,294,28.6299990787
459877.718750553,7185271.99999999,51.8899993676,296,22.7099990624
459954.500000009,7185106.50000003,44.8300018257,297,12.7400016731
459721.718750609,7185270.00000031,53.6699982601,298,22.7899990993
460080.906249908,7185242.9999997,51.7000007364,299,24.6599998209
460338.093750416,7185231.0000002,49.0099984089,300,21.2199974934
460483.937500297,7185168.49999998,49.9500007599,301,21.0700015991
460107.999999547,7185360.50000028,49.6399993977,302,26.6099987111
459724.874999534,7185510.50000026,50.5800017487,303,26.300001062
459509.906249853,7185564.50000008,51.0099983821,304,26.1499977717
459808.281250067,7185494.5,47.479999513,305,24.4099998182
459957.625000517,7185332.00000026,50.790000835,306,25.5200003772
460310.718749778,7185221.49999996,51.8800011031,307,23.4200020186
460350.656250552,7185277.99999974,50.0299988507,308,23.9599991558
459434.812500036,7185603.99999976,49.7000007632,309,25.8800010684
459701.468749859,7185096.50000022,60.2499999937,310,23.6599998411
459664.156249513,7185586.50000008,49.8400002195,311,25.4799996092
459657.531249706,7185026.99999971,63.8699989479,312,25.8499984902
460340.593749552,7185329.00000004,48.7599984122,313,25.0199986411
459922.749999931,7185186.49999992,54.0900001626,314,23.00000001
460279.87499953,7185156.49999979,51.4999999146,315,20.909999762
459891.343750227,7185453.50000021,45.720001272,316,23.220001272
459896.781250475,7185109.99999982,53.1100006312,317,19.8699989527
460077.937500378,7185130.49999972,49.5499993125,319,19.1199990074
459487.937499777,7185554,49.5699997677,320,24.6800003781
459838.093750466,7185295.99999968,50.6300011198,321,21.8700008909
459987.312499625,7185215.50000021,53.9500007063,323,24.9099997908
459666.031249817,7185606.49999971,52.8600006345,324,28.8400001767
459798.656249773,7185441.50000002,54.3899993341,325,30.2499999444
460351.781249464,7185214.99999994,51.2900008283,326,23.0100001416
460030.468749969,7185264.50000013,54.8600006077,327,28.1400012944
459645.125000548,7185027.49999998,65.0899962853,328,26.7899970483
459627.875000286,7185633.50000032,53.0499992656,329,29.0900001812
459997.906250394,7185315.00000016,47.7799986845,330,22.3999995237
460337.093750253,7185258.49999968,48.7799988674,331,21.9299984859
459986.750000169,7185253.00000021,53.4000015381,332,25.660001767
459704.562499409,7185139.00000012,57.3199996639,333,21.6399993587
459618.656249741,7185387.50000019,55.3499984103,334,26.629999097
459898.718750155,7185504.49999981,48.2599984189,335,26.5199986478
459800.093749372,7185156.00000021,58.0400009342,336,23.7900009342
459510.656249975,7185333.0000001,56.8199996706,337,24.7700004335
459885.687499625,7185142.49999991,53.5200005393,339,20.4099999289
459594.781249672,7185570.00000025,46.9799995197,340,22.2099990619
460378.375000292,7185288.49999982,49.5600013069,341,24.4200019173
460308.718749453,7185271.00000015,50.1300011265,342,23.5700016606
459628.062499681,7185508.0000003,48.9900016836,343,23.150001531
459641.656249667,7185081.4999998,62.8899994165,344,25.149997738
459515.656249517,7185325.50000024,57.3100013994,345,24.950000789
459501.812499491,7185254.99999989,60.1800003637,346,24.5299988378
459659.000000263,7185325.99999981,55.1300010595,347,25.1800002966
459965.84374963,7185470.00000004,45.110000542,348,23.8199996265
460240.531250441,7185238.50000006,51.1199989224,349,22.8399982358
460117.031249427,7185143.00000018,51.9799994527,350,21.6199988424
459685.031250364,7185350.0000002,51.8899993676,351,23.1499995964
459821.718750345,7185346.99999998,49.1800003147,352,22.409999857
459516.218750244,7185305.49999992,58.7500000138,353,25.5900001664
459593.12499972,7185119.50000006,61.2499999803,354,23.4300002855
460106.812499989,7185386.00000008,49.459999031,355,26.9999999466
459632.374999747,7185461.00000007,48.4799994996,356,21.8799991181
460568.156250327,7185187.00000019,47.119998976,357,19.2899990523
459545.843749977,7185245.99999992,61.4300003469,358,26.0000000418
460653.468749581,7185159.50000001,44.5800018291,359,19.1300010661
459851.96875018,7185204.00000029,54.5099983352,360,22.3899994033
459697.968750561,7185144.00000002,60.6399994466,361,24.9599991415
459964.843749467,7185229.99999966,51.9199980872,362,23.0799979346
459587.562499452,7185559.99999974,48.0499993326,363,23.1099987986
460184.468749588,7185426.00000003,45.1599999132,364,24.0599995317
459827.968750091,7185381.49999975,52.7099989875,365,27.4599989875
460140.781249475,7185271.99999999,49.2799988607,366,23.0899983266
459886.906250141,7185363.49999981,51.0400008316,367,25.9900015946
459848.843749672,7185493.50000016,48.6800003214,368,26.3800010844
459415.1562497,7185474.0000001,51.1899985524,369,25.3299979421
459540.25000002,7185418.99999974,50.5099983888,370,22.0499993043
460022.374999606,7185284.49999975,54.6300010662,371,28.3200016003
459523.343750131,7185361.50000012,58.0400009342,372,27.1500015445
460124.968750081,7185404.50000029,47.5900002497,373,25.6200009363
460166.031249767,7185258.99999995,48.9099998629,374,22.0900001681
460040.656249719,7185390.00000015,49.9399985692,375,27.1099986455
459505.999999536,7185409.99999977,52.4300002712,376,23.499999966
459713.156249853,7185562.99999997,47.6399994245,377,23.7500000348
460455.250000081,7185139.00000012,48.2400016937,378,18.4400024566
459636.562499792,7185308.50000014,58.1100005642,379,27.1200007931
459735.24999995,7185208.49999993,53.5699997141,380,20.6300010874
460284.187499595,7185250.99999983,49.8600006747,381,22.1900005984
459718.031249375,7185124.49999997,60.919998163,382,25.0999984681
459899.437500589,7185133.49999994,56.2099991369,383,23.2700005102
459831.500000347,7185146.49999997,59.8699990015,384,25.7999993067
459832.093749491,7185183.4999997,56.4799995888,385,23.540000962
459831.343749369,7185435.99999984,51.2000007431,386,27.4400005142
459529.906250563,7185170.00000009,63.4599990398,387,25.9199981243
460255.999999461,7185289.99999993,47.2700004267,388,21.2299995112
460197.312499452,7185365.50000019,44.9099999165,389,22.4099999165
459574.843749608,7185161.49999969,62.509998228,390,25.2899970073
460322.875000166,7185151.49999988,52.340000186,391,21.8500004149
460183.468749425,7185171.5000002,50.0200003899,392,19.760000161
459719.406249598,7185342.50000034,53.4300002578,393,24.9899997237
459770.125000536,7185165.00000019,60.1100005374,394,25.8500022158
460155.687500309,7185255.50000016,48.7599984122,395,22.0199986411
460055.3437502,7185185.50000008,54.6199988755,396,25.5999984178
459749.937500431,7185165.49999976,61.8499985196,397,27.3499985196
459920.031250442,7185300.50000001,53.4799996289,398,26.0499993238
459588.406249906,7185677.00000006,48.52000041,399,25.5799998759
459833.531250359,7185249.99999998,54.5999984204,400,23.7199992596
459912.124999475,7185481.49999996,49.1300011399,401,27.4100018266
460117.749999861,7185389.0000003,48.9300003181,402,26.7000007759
459519.687499855,7185385.49999981,53.1300010863,403,23.3100013915
459737.625000336,7185272.50000026,55.1300010595,404,24.4500007544
459603.06249943,7185593.0000001,49.0800017688,405,24.6300010058
459933.812499823,7185214.49999967,54.7000006962,406,24.8000010777
460030.06250022,7185176.99999968,53.0099983553,407,23.6099987368
460360.374999908,7185255.50000016,50.5900002095,408,23.8299999806
460447.218750364,7185302.99999997,46.7700004334,409,22.8199996705
459584.656250567,7185515.50000016,50.209999021,410,24.3999995551
460044.624999411,7185288.49999982,52.99000163,411,27.3300017826
459830.375000164,7185426.99999987,50.5800017487,412,26.7200011383
460231.031250167,7185210.00000004,51.1899985524,413,21.6599978658
459569.312500297,7185277.50000017,58.020000479,414,24.6899986479
459575.062499961,7185306.00000019,57.0299987569,415,24.8699989095
459567.062499931,7185092.99999972,64.0500030445,416,25.810001366
459647.187500248,7185516.5,49.2000007699,417,23.7100009988
460405.749999659,7185173.00000031,51.0200003765,418,21.7299994609
460644.250000306,7185158.99999974,45.3800009938,419,19.560001299
460057.937499669,7185298.00000006,51.4300002846,420,26.149999598
459836.031249495,7185578.49999996,45.3699989995,421,23.3899994572
459643.625000305,7185056.50000027,63.0999985028,422,25.1999969769
459590.062499858,7185245.00000008,59.0499991853,423,24.8400001008
459625.937500606,7185101.99999969,64.9100035748,424,27.2800025067
459948.000000223,7185386.00000008,50.2200012117,425,26.5300006776
459858.749999694,7185246.50000019,54.9399986985,426,24.1999989274
460046.437500341,7185267.00000008,53.2000007163,427,26.7700004111
459789.093750125,7185299.99999974,54.8400001525,428,25.8700008392
459820.906249578,7185576.99999984,44.7799987247,429,22.7199992587
459553.781250631,7185302.4999997,56.180000221,430,23.6100005261
459621.687499916,7185156.49999979,59.2599982716,431,22.669998119
459827.218749969,7185544.00000018,49.2499999447,432,26.9599990292
460433.59374942,7185275.00000021,50.7700003798,433,25.7200011428
460134.625000063,7185333.49999967,46.7299995231,434,23.0699996756
459587.593750409,7185509.00000014,48.810001317,435,22.8800010118
459894.562499797,7185329.50000031,49.8600006747,436,23.4899998355
459522.218749948,7185638.50000022,51.2099990076,437,27.7899989313
460401.718750592,7185148.49999966,49.680000308,438,19.6599998503
459981.531250273,7185475.99999979,43.6100005621,439,22.4800014013
460009.68749945,7185236.49999968,53.7599983453,440,25.8499984978
459561.4062506,7185131.50000026,61.3600005206,441,23.4400023517
459798.718750419,7185253.49999978,52.4199980805,442,21.7299975465
459869.437499525,7185312.50000021,52.0200003631,443,24.2900008208
459747.718749753,7185184.50000024,55.6699982333,444,22.0099983859
460386.937499778,7185290.5000002,50.8800011165,445,25.8700008876
460275.187499403,7185326.99999965,44.7400017405,446,20.700000825
460137.562499905,7185173.49999989,51.4900016501,447,21.7300014212
459409.031249975,7185470.00000004,52.9500007197,448,27.1599998041
459519.250000419,7185271.99999999,61.5699996069,449,26.9500006751
459464.968749538,7185518.49999969,49.2499999447,450,23.979999487
459699.406250159,7185585.99999981,52.2900010112,451,28.3500004771
459960.406249381,7185470.99999988,44.1599999266,452,22.8500004606
459664.124999825,7185440.99999975,51.6199989157,453,24.9499988394
460097.875000442,7185391.50000026,51.7999992824,454,29.3199997402
459506.874999678,7185386.99999992,54.5000000707,455,24.6499996892
459760.125000181,7185589.00000004,50.0800017554,456,27.1600016791
459855.375000416,7185266.49999981,51.4300002846,457,21.5500011238
460082.8124999,7185193.99999978,52.729999639,458,23.8300000205
459620.093750609,7185130.00000015,62.8699989613,459,25.5699997243
460104.937499684,7185188.99999987,51.8499984572,460,22.8399982283
459584.99999967,7185408.49999966,54.3300018948,461,25.6900025051
460149.031249545,7185335.50000005,50.330001752,462,26.8100012943
460182.875000281,7185272.99999983,50.2200012117,463,24.1300010591
459697.750000208,7185621.50000013,51.5800017353,464,28.2600020405
459693.093749769,7185382.50000029,50.4799994728,465,22.7399997017
459689.000000056,7185593.49999967,51.1599998328,466,27.1499996039
