x,y,z,id,height
428503.94,5427477.65,373.6,297,2.1100097656
428430.01,5427269.84,375.45,298,2.3499938965
428384.53,5427420.74,376.88,299,1.9899853516
428397.31,5427500.2,375.28,300,2.78
428495.32,5427283.63,375.17,301,1.620012207
428467.72,5427492.38,374.94,302,1.6600012207
428408.73,5427362.23,375.39,303,1.439987793
428410.07,5427397.27,377.12,304,2.7299853516
428428.63,5427276.41,375.42,305,1.92
428478.76,5427399.41,373.37,306,2.9899951172
428505.04,5427342.54,371.87,307,1.8800097656
428483.59,5427513.16,372.07,308,2.4500048828
428465.34,5427466.47,376.02,309,2.3799853516
428439.3,5427340.38,375.48,310,1.6599926758
428449.73,5427471.48,376.73,311,2.3199963379
428507.45,5427398.13,371.16,312,2.3300134277
428425,5427384.15,375.56,313,1.1300073242
428492.21,5427417.38,372.02,314,2.1500048828
428462.7,5427433.76,375.85,315,2.2099853516
428501.24,5427333.59,372.6,316,1.9399963379
428502.56,5427529.51,368.8,317,2.1099975586
428504.31,5427529.11,368.83,318,2.4099865723
428411.39,5427310.43,376.07,319,2.4099963379
428377.32,5427489.13,375.24,320,1.9799902344
428404.66,5427486.44,375.93,321,1.7399975586
428453.51,5427289.08,376.07,322,2.2900012207
428463.79,5427509.91,373.01,323,1.6100061035
428441.11,5427491.61,376.03,324,1.7699902344
428413.36,5427467.76,376.83,325,2.1800061035
428378.55,5427399.05,376.41,326,1.8399926758
428447.12,5427490.94,376.06,327,1.9599938965
428412.97,5427450.5,376.68,328,2.4700085449
428431.35,5427337.72,375.21,329,1.2899865723
428468.53,5427516.61,372.54,330,2.54
428443.44,5427287.37,376.11,331,1.8300012207
428392.66,5427342.77,375.3,332,1.2700012207
428452.54,5427518.75,372.98,333,2.3799938965
428496.14,5427353.89,371.54,334,1.740012207
428430.08,5427479.4,376.63,335,2.0400036621
428437.21,5427372.77,376.1,336,1.7300048828
428507.99,5427434.36,372.36,337,2.4600061035
428401.54,5427506.11,373.75,338,2.0100097656
428480.34,5427404.96,372.76,339,2.0500085449
428394.4,5427368.12,375.77,340,1.8100085449
428402.03,5427515.34,372.74,341,1.6200048828
428475.35,5427292.59,375.56,342,1.9100061035
428425.15,5427506.97,374.89,343,2.4699865723
428508.48,5427525.61,368.2,344,2.0099975586
428449.15,5427513.31,373.51,345,2.309987793
428390.12,5427270.28,374.52,346,1.1999926758
428379.76,5427384.72,375.93,347,1.7899853516
428413.49,5427298.29,375.1,348,1.4699951172
428481.33,5427383.5,371.12,349,1.0499926758
428379.98,5427485.86,375.49,350,2.1800024414
428444.93,5427515.27,373.17,351,1.719987793
428457.62,5427514.21,372.92,352,1.8499926758
428416.55,5427405.75,376.51,353,1.6800134277
428429.48,5427408.38,377.14,354,2.4099890137
428426.11,5427320.83,375.47,355,1.7799975586
428457.49,5427361.01,374.91,356,2.1400109863
428498.4,5427380.94,371.73,357,2.9099926758
428452.21,5427398.36,375.86,358,2.2400048828
428476.9,5427411.07,373.18,359,2.5799938965
428407.81,5427339.84,375.37,360,2.0900012207
428419.75,5427447.12,376.37,361,1.3400012207
428504.75,5427528.2,368,362,1.5799865723
428482.77,5427507.74,372.8,363,1.8
428410.95,5427494.45,376.18,364,2.5799938965
428471.05,5427288.22,376.15,365,2.15
428390.31,5427511.72,373.43,366,2.43
428378.49,5427303.96,375.94,367,1.5700048828
428490.85,5427448.22,372.74,368,1.5799963379
428403.84,5427303.74,375.71,369,2.1800012207
428480.77,5427477.58,375.59,370,3.040012207
428472.27,5427461.36,375.43,371,1.9700085449
428387.58,5427420.43,376.32,372,1.3300097656
428431.48,5427313.69,375.26,373,1.3799951172
428456.39,5427263.7,376.04,374,1.8699865723
428488.18,5427479.19,374.62,375,2.570012207
428435.49,5427483.42,377,376,2.8099975586
428404.51,5427393.66,376.8,377,3.2200134277
428456.96,5427467.48,376.76,378,3.1700036621
428483.72,5427321.02,374.16,379,2.2000085449
428371.38,5427504.24,373.24,380,1.9600012207
428403.8,5427445.78,376.42,381,2.0800036621
428490.59,5427492.44,374.42,382,3.1899890137
428502.01,5427374.16,370.98,383,1.4200024414
428422.69,5427301.8,375.83,384,2.2299938965
428469.69,5427263.85,375.87,385,1.4700061035
428452.54,5427392.65,375.82,386,2.2900012207
428392.15,5427545.6,368.8,387,2.5950134277
428510.58,5427280.63,376.02,388,2.3799853516
428457.74,5427350.84,374.86,389,1.7400048828
428395.57,5427325.7,375.59,390,1.6099890137
428380.05,5427307.07,376.29,391,1.9200048828
428460.93,5427347.47,374.15,392,1.7299865723
428462.76,5427484.75,375.97,393,2.0899951172
428425.96,5427504.6,375.27,394,2.27
428466.14,5427498.01,375.05,395,2.7299926758
428497.14,5427295.7,375.87,396,3.3999987793
428388.56,5427284.06,375.62,397,1.419987793
428430.71,5427432.28,377.58,398,2.8700085449
428491.65,5427473.18,374.34,399,1.790012207
428459.22,5427328.21,374.3,400,1.349987793
428465.94,5427395.78,374.18,401,1.4700085449
428481.22,5427398.96,373.04,402,2.7499914551
428423.33,5427379.53,375.72,403,1.3699938965
428445.99,5427540.76,370.79,404,1.1899938965
428482.06,5427473.48,374.41,405,1.1899987793
428418.38,5427426.2,377.24,406,2.4000036621
428394.67,5427438.28,377.15,407,2.7200073242
428427.34,5427494.94,375.85,408,2.2600036621
428495.8,5427329.88,372.77,409,1.2800097656
428383.36,5427468.99,377.08,410,2.2899914551
428508.23,5427504.48,370.78,411,2.1399853516
428497.51,5427423.18,371.6,412,1.6299987793
428377.82,5427265.3,375.47,413,2.2000109863
428495.84,5427419.39,371.63,414,1.9699963379
428454.92,5427397.53,375.24,415,1.9300024414
428463.17,5427470.75,376.01,416,1.7300012207
428470.05,5427304.57,376.03,417,3.2200024414
428433.03,5427448.33,377.5,418,3.2099914551
428388.97,5427541.61,377.67,419,10.0500048828
428436.57,5427520.01,372.9,420,1.7900146484
428468.28,5427289.52,377.04,421,3.6100073242
428500.83,5427471.72,374,422,2.3699951172
428474.22,5427481.97,375.37,423,2.9299975586
428404.6,5427436.78,376.64,424,1.8000036621
428380.42,5427535.99,387.24,425,18.1099951172
428492.76,5427354.76,372.41,426,2.3399926758
428423.22,5427436.36,377.27,427,2.2500109863
428509.64,5427388.48,371.16,428,2.110012207
428469.46,5427507.02,372.96,429,1.9700097656
428478.31,5427325.78,373.69,430,1.6000036621
428435.76,5427478.14,377.07,431,2.4900134277
428419.24,5427402.52,377.14,432,2.4000097656
428402.68,5427402.55,377.17,433,2.5099963379
428390.35,5427323.65,376.33,434,2.3700085449
428456.47,5427480.8,376.57,435,2.5299914551
428408.34,5427466.47,376.66,436,1.7600061035
428459.65,5427334.24,374.1,437,1.5400024414
428379.55,5427279.3,375.73,438,1.8600048828
428425.34,5427514.94,374.23,439,2.6500134277
428458.58,5427266.42,376.52,440,2.3499865723
428424,5427279.92,375.15,441,1.8100036621
428488.01,5427461.87,373.86,442,1.8199914551
428449.47,5427308.78,375.83,443,2.6599865723
428468.24,5427452.09,375.55,444,2.6900146484
428454.58,5427519.59,372.37,445,1.7800036621
428481.91,5427412.73,372.34,446,1.8800085449
428422.91,5427470.12,376.69,447,1.7499975586
428463.29,5427314.33,375.86,448,2.7199853516
428389.79,5427497.97,375.17,449,2.9399890137
428436.86,5427390.41,375.79,450,1.4300146484
428500.62,5427402,371.3,451,2.0900085449
428474.86,5427426.31,373.87,452,2.2800036621
428414.55,5427482.21,376.59,453,2.1799963379
428487.15,5427297.32,376.54,454,3.2000036621
428497.32,5427542.67,367.9,455,1.1399902344
428493.14,5427532.14,369.51,456,1.6400048828
428425.16,5427261.29,374,457,0.9400024414
428493.58,5427361.93,371.9,458,2.6900085449
428478.85,5427523.07,371.19,459,2.4200109863
428506.27,5427336.12,371.62,460,1.5900012207
428439.29,5427386.57,376.08,461,2.1599865723
428477.65,5427459.16,374.65,462,1.6200012207
428459.05,5427291.14,376.11,463,2.2199853516
428460.11,5427287.91,376.43,464,2.5199963379
428399.7,5427453.74,376.46,465,1.6900109863
428416.9,5427542.41,378.71,466,10.3899926758
428429.56,5427263.43,375.65,467,2.3200134277
428431.33,5427423.32,377.44,468,2.6799902344
428458.45,5427502.56,374.33,469,2.33
428446.63,5427400.11,376.75,470,2.5599975586
428493.57,5427352.23,371.79,471,1.9699926758
428506.29,5427273.02,375.99,472,1.940012207
428487.51,5427437.64,373.88,473,3.8699902344
428453.29,5427516.55,373.19,474,2.3399938965
428493.9,5427542.76,367.58,475,0.8100109863
428389.38,5427343.54,375.49,476,1.5000097656
428416.02,5427341.21,375.6,477,1.9099975586
428402.91,5427275.03,375.55,478,2.2299926758
428482.59,5427297.18,375.85,479,2.9900146484
428435.95,5427392.88,376.2,480,1.8000061035
428442.58,5427508.32,374.79,481,3.29
428503.18,5427445.53,372.15,482,1.9
428437.27,5427401.49,376.88,483,2.179987793
428447.66,5427298.06,376.69,484,2.8099951172
428387.16,5427492.11,375.03,485,1.730012207
428404.43,5427515.74,372.7,486,1.4799987793
428488.39,5427329.53,373.78,487,2.4400036621
428471.51,5427431.71,374.66,488,1.8099938965
428408.44,5427283.15,376.06,489,2.6699853516
428436.57,5427358.26,376.11,490,1.9600061035
428440.58,5427361.07,376.62,491,2.3299914551
428463.87,5427287.1,376.35,492,3.1
428501.19,5427390.25,371.04,493,1.7700109863
428467.78,5427270.01,376.19,494,1.6600012207
428386.93,5427330.96,376.02,495,2.0900073242
428498.91,5427536.69,369.17,496,2.7299975586
428495.18,5427369.2,371.78,497,1.9100048828
428439.21,5427317.58,375.57,498,2.0999987793
428468.5,5427558.49,373.45,499,6.1800109863
428449.81,5427473.65,376.72,500,2.2499987793
428475.38,5427529.87,370.52,501,1.6699938965
428400.91,5427530.92,370.65,502,0.9599975586
428432.86,5427407.97,377.43,503,2.5099865723
428482.68,5427501.93,373.23,504,2.5599865723
428390.81,5427309.56,376.46,505,2.4899987793
428484.92,5427284.91,375.72,506,2.1300036621
428473.69,5427323.63,374.41,507,2.0800134277
428410.49,5427497.07,374.88,508,1.7600048828
428480.31,5427311.59,375.26,509,2.8000085449
428467.63,5427404.6,373.74,510,1.7599890137
428394,5427481.03,376.32,511,1.9900134277
428466.17,5427267.38,375.6,512,1.0700012207
428451.61,5427513.63,373.37,513,2.070012207
428448.45,5427452.72,376.62,514,1.7399951172
428464.84,5427270.62,376.88,515,2.4599865723
428433.96,5427300.1,376.18,516,2.2200085449
428433.55,5427439.84,377.1,517,2.1100097656
428430.43,5427440.73,377.06,518,1.9700036621
428399.17,5427489.42,375.82,519,1.8900073242
428486.65,5427383.18,371.25,520,1.7900085449
428374.15,5427507.59,372.22,521,1.0700061035
428497.74,5427324.8,373.03,522,1.7600109863
428468.77,5427283.25,376.66,523,2.2900048828
428410.01,5427263.67,373.99,524,1.2599890137
428425.69,5427435.64,376.91,525,1.8800012207
428484.87,5427521.69,371.18,526,2.5399853516
428482.26,5427330.27,372.93,527,1.5000073242
428461.22,5427469.32,376.28,528,2.3899853516
428451.81,5427266.95,376.4,529,2.2599853516
428427.9,5427316.56,375.96,530,2.2299890137
428414.23,5427265.89,374.62,531,1.7600146484
428501.38,5427404.47,370.67,532,1.4099902344
428474.55,5427479.8,375.55,533,2.3
428461.97,5427429.12,375.23,534,1.5099987793
428504.65,5427414.91,371.7,535,2.0900146484
428405.87,5427423.19,377.24,536,2.5099890137
428373.69,5427481.01,376.12,537,1.7200061035
428389.53,5427538.32,384.14,538,15.6200109863
428509.32,5427344.54,371.28,539,1.5100109863
428381.55,5427418.51,376.86,540,1.909987793
428414.43,5427319.67,375.25,541,1.8200073242
428495.13,5427529.83,369.92,542,2.2100085449
428395.89,5427498.52,374.78,543,3.0499890137
428420.68,5427498.5,374.9,544,1.600012207
428457.15,5427422.6,375.87,545,2.2600146484
428460.01,5427282.42,376.97,546,2.5100085449
428401.6,5427513.36,372.84,547,1.6000097656
428506.45,5427417.65,371.11,548,1.5300134277
428449.84,5427338.01,374.94,549,1.7600073242
428498.61,5427391.07,371.5,550,2.2600097656
428377.48,5427335.57,376.06,551,1.5400109863
428425.68,5427319.12,376.07,552,2.2900012207
428428.02,5427503.22,375.67,553,3.0500048828
428504.17,5427390.04,371.09,554,1.9299963379
428506.61,5427514.76,369.71,555,1.71
428431.33,5427488.22,376.82,556,2.8499987793
428482.09,5427339.54,373.23,557,2.3300061035
428500.5,5427299.7,374.41,558,1.8200036621
428489.31,5427451.39,373.67,559,2.5800036621
428410.81,5427325.79,375.53,560,1.9400036621
428482.08,5427425.09,372.85,561,2.5700012207
428391.87,5427483.59,376.04,562,2.2300024414
428493.91,5427318.8,373.24,563,1.7500097656
428429,5427467.07,377.21,564,2.6699914551
428414.52,5427309.33,375.41,565,2.3800012207
428408.39,5427461.04,376.81,566,2.4100061035
428391.08,5427312.45,376.25,567,2
428504.42,5427281.7,375.56,568,2.1600061035
428399.52,5427475.78,377.26,569,3.2199914551
428386.46,5427484.83,375.59,570,1.6900061035
428509.89,5427361.64,372.11,571,2.61
428382.95,5427393.23,376.48,572,2.1400036621
428462.79,5427387.49,374.35,573,1.8900085449
428404.7,5427339.86,375.44,574,1.5499853516
428494.1,5427423.78,372.19,575,2.1199926758
428437.04,5427522.21,373.05,576,2.6299865723
428452.05,5427304.38,376.29,577,2.6599951172
428468.26,5427513.54,373.18,578,2.9599987793
428482.28,5427532.54,369.76,579,1.4099938965
428395.38,5427507.61,373.15,580,1.449987793
428379.74,5427359.54,376.36,581,2.310012207
428448.96,5427315.57,375.61,582,1.6800073242
428436.25,5427551.07,388.47,583,21.3399951172
428399.99,5427339.34,375.7,584,1.8499938965
428466.95,5427486.76,374.93,585,1.7500073242
428491.04,5427478.81,374.44,586,1.9299902344
428498.98,5427308.79,373.98,587,1.5800061035
428379.79,5427362.57,375.63,588,1.6000012207
428400.54,5427347.4,375.75,589,2.1600036621
