x,y,z,id,height
571514.093733887,6054641.84145361,570.9517333984,183,48.0665405273
570995.201483887,6054814.30620361,522.5917333984,184,6.2905249023
571018.971233887,6054914.37595361,552.7749833984,185,45.0569963379
571023.715483887,6054852.42545361,554.7882333984,186,44.1355234375
571445.983483887,6054655.90970361,564.8847333984,187,38.7965375977
571443.456483887,6054570.29545361,558.4214833984,188,36.657262207
571418.716483887,6054576.44195361,560.7884833984,189,39.5129707031
571510.368233887,6054518.31020361,554.2044833984,190,26.3012851563
571335.532483887,6054637.52645361,561.1592333984,191,42.7347338867
571122.578983887,6054829.11845361,559.0004833984,192,47.3874768066
571223.008983887,6054667.25570361,550.2402333984,193,29.97521875
571054.267483887,6054775.94995361,553.2444833984,194,34.3594736328
571184.312983887,6054713.36645361,555.9482333984,195,41.3575351563
571112.666983887,6054754.48120361,556.8777333984,196,36.3457509766
571223.000483887,6054786.71620361,554.4632333984,197,38.5645517578
571272.155983887,6054663.05920361,553.1152333984,198,38.1312246094
571341.607983887,6054684.12545361,563.8782333984,199,46.0647568359
571320.459983887,6054608.79195361,558.8157333984,200,38.4182114258
571240.960483887,6054745.80095361,560.8274833984,201,47.6377861328
571535.575733887,6054593.40270361,560.6664833984,202,38.921
571308.642233887,6054689.31645361,553.4934833984,203,36.7654560547
571348.937733887,6054622.10320361,558.3717333984,204,39.6072070313
571148.696483887,6054709.46595361,556.9294833984,205,38.2989902344
571404.954233887,6054576.83470361,561.1404833984,206,39.9214892578
571119.150983887,6054869.53445361,545.4937333984,207,37.695729248
571218.205733887,6054714.49320361,557.8819833984,208,43.1249643555
571455.057483887,6054635.02820361,567.0729833984,209,47.4102636719
571240.063733887,6054738.08295361,559.8887333984,210,45.8330083008
571270.562983887,6054701.59020361,551.1612333984,211,36.4725126953
570971.037733887,6054850.52420361,552.1732333984,212,37.6795200195
571238.153233887,6054646.39220361,540.6464833984,213,18.5834951172
571141.950483887,6054844.06445361,556.4484833984,214,47.2749909668
571377.434983887,6054694.22995361,557.9762333984,215,38.0592412109
570990.789983887,6054872.16770361,551.4852333984,216,42.1537209473
571077.990733887,6054761.71895361,534.3669833984,217,13.2617587891
571537.518983887,6054596.13870361,564.8437333984,218,43.0075517578
570970.315983887,6054833.38845361,553.5754833984,219,36.4102612305
571386.008733887,6054653.74370361,562.4082333984,220,46.0710141602
571528.233733887,6054618.43270361,567.1692333984,221,44.6697216797
571089.542233887,6054910.03770361,552.7369833984,222,43.5694724121
571220.354983887,6054654.34070361,545.3289833984,223,23.5774575195
571455.654483887,6054586.65545361,568.5462333984,224,46.947234375
571133.842483887,6054717.57020361,558.4969833984,225,37.5170029297
571183.153233887,6054787.80520361,556.0849833984,226,42.8287578125
571065.893233887,6054903.44245361,553.7924833984,227,45.0557890625
571457.191983887,6054660.60020361,566.6167333984,228,40.2547338867
571543.447733887,6054571.24470361,562.0632333984,229,39.2502451172
571116.252983887,6054829.67095361,555.7642333984,230,43.9572265625
571219.184733887,6054715.36645361,557.4209833984,231,42.6639643555
571322.968483887,6054681.03570361,559.2717333984,232,42.3420458984
571022.663733887,6054902.09820361,550.2067333984,233,45.00421875
571346.916983887,6054595.79020361,561.9244833984,234,40.3270102539
571204.440983887,6054668.83095361,556.2854833984,235,36.0174780273
571127.317983887,6054808.49295361,553.6812333984,236,40.7030229492
571181.526233887,6054780.55145361,555.6539833984,237,42.3352578125
571434.789233887,6054587.83095361,564.4144833984,238,43.8624814453
571379.498483887,6054674.10970361,558.6032333984,239,43.3122177734
571386.896483887,6054667.13070361,561.0489833984,240,43.5622890625
571270.025483887,6054688.99170361,552.2659833984,241,36.7077558594
571354.103983887,6054680.63870361,558.2559833984,242,39.9829731445
571136.573733887,6054834.75720361,555.8489833984,243,46.6489711914
571158.968733887,6054754.00620361,556.6044833984,244,45.5557773438
571062.585733887,6054877.55870361,552.7692333984,245,42.2730480957
571305.191483887,6054633.76695361,556.2044833984,246,37.5767978516
571295.605983887,6054702.17245361,553.8949833984,247,37.2687626953
571455.163233887,6054569.13745361,565.1829833984,248,43.2409667969
571117.414733887,6054903.93520361,548.3222333984,249,37.0892316895
571050.522733887,6054790.28895361,545.3842333984,250,28.5270556641
571417.152983887,6054641.94145361,561.1802333984,251,43.0270351563
571091.436483887,6054875.35945361,552.9839833984,252,43.010777832
571149.012983887,6054868.80770361,552.6212333984,253,38.7715629883
571085.129233887,6054879.79320361,553.0382333984,254,43.7097421875
570983.712233887,6054836.08295361,553.6932333984,255,38.1400107422
571118.418233887,6054756.01870361,557.1749833984,256,37.3648027344
571282.023983887,6054723.15220361,559.7174833984,257,43.1964873047
571199.130983887,6054815.52295361,553.3374833984,258,36.63496875
571370.439733887,6054655.34420361,562.7912333984,259,47.5147441406
571104.038483887,6054904.79220361,553.9709833984,260,43.4547785645
571209.995983887,6054680.60595361,556.4782333984,261,37.6492539063
571087.585733887,6054816.57595361,556.3184833984,262,40.8902607422
571520.648483887,6054615.28320361,566.8882333984,263,45.985706543
571498.854733887,6054553.56470361,564.4122333984,264,40.0357075195
571212.970233887,6054685.24095361,555.6214833984,265,37.4537587891
571393.449233887,6054685.94770361,552.0562333984,266,36.0452470703
571381.187983887,6054691.54995361,564.2239833984,267,45.8325039063
571183.321733887,6054810.92270361,554.1884833984,268,41.4757758789
571322.339983887,6054693.35020361,549.5662333984,269,32.2720439453
571075.930233887,6054841.52745361,554.7057333984,270,41.5925131836
571293.392733887,6054681.45870361,559.5299833984,271,43.1134794922
571099.791233887,6054825.10745361,553.2694833984,272,40.2354868164
571434.733983887,6054643.62995361,566.5799833984,273,43.0002714844
571198.725733887,6054709.24595361,557.6634833984,274,42.4919746094
571385.893233887,6054673.01895361,556.1802333984,275,39.061703125
571228.663483887,6054762.76270361,552.5169833984,276,38.1684726563
571196.647233887,6054735.91320361,555.6239833984,277,42.1490078125
571248.863483887,6054679.93245361,556.0877333984,278,39.267237793
571389.577233887,6054632.52845361,559.5919833984,279,40.1359897461
571418.940483887,6054652.39620361,561.2679833984,280,42.1207666016
571151.216483887,6054788.19045361,553.7119833984,281,43.495796875
571204.385233887,6054722.18520361,555.6892333984,282,41.5782104492
571518.868233887,6054624.93095361,567.0727333984,283,46.7395424805
571157.591983887,6054746.80070361,554.6809833984,284,43.4869831543
571521.380733887,6054548.65145361,567.3389833984,285,41.830987793
571496.376733887,6054645.61920361,569.0854833984,286,48.899753418
571310.252233887,6054614.72045361,560.8664833984,287,41.0412880859
571241.689733887,6054760.93395361,546.0214833984,288,33.263487793
571347.729483887,6054678.77470361,562.0964833984,289,44.131456543
571428.374483887,6054658.25345361,567.2019833984,290,42.6282529297
571451.177983887,6054630.45595361,562.4979833984,291,43.6458105469
571195.819233887,6054690.75845361,549.8197333984,292,32.4862373047
571062.085733887,6054920.58520361,547.0032333984,293,36.4760422363
571196.606983887,6054777.72345361,557.0119833984,294,43.37196875
571365.393983887,6054681.81695361,563.3179833984,295,44.4829614258
571389.831983887,6054697.62870361,554.0507333984,296,33.4365366211
571143.029483887,6054756.72045361,555.7664833984,297,41.3125039063
571461.291733887,6054615.10020361,565.2582333984,298,45.0047543945
571196.208983887,6054767.60220361,558.0959833984,299,45.2077998047
571450.901733887,6054653.68370361,565.8314833984,300,40.5427871094
571438.780983887,6054561.53470361,564.2159833984,301,42.237284668
571504.507233887,6054520.85045361,561.4057333984,302,33.5825522461
571091.168983887,6054792.29195361,554.8232333984,303,36.6467197266
571199.773983887,6054787.31545361,557.1864833984,304,43.7444667969
571491.276483887,6054650.50995361,558.0507333984,305,35.5127084961
571107.324983887,6054747.44295361,556.1979833984,306,34.523972168
571223.689733887,6054761.42820361,558.3404833984,307,44.3417651367
571105.914483887,6054752.68995361,557.9622333984,308,36.7235249023
571183.422733887,6054679.01545361,556.2847333984,309,37.8557172852
571430.256733887,6054632.39295361,564.2652333984,310,43.7975209961
571284.110733887,6054703.46870361,560.5847333984,311,44.4072431641
571160.790483887,6054845.57595361,555.3459833984,312,43.0012568359
571177.898233887,6054809.89220361,559.4434833984,313,47.7762775879
571213.567733887,6054667.47495361,551.5207333984,314,31.0570493164
571032.640233887,6054927.65845361,547.0459833984,315,36.9792719727
571408.162233887,6054643.20770361,563.7237333984,316,44.9992460938
571350.284233887,6054684.29595361,551.8047333984,317,33.4980317383
571390.213233887,6054648.36770361,560.6137333984,318,41.1625615234
571153.232483887,6054803.38645361,552.3052333984,319,42.4382290039
571087.638483887,6054804.87270361,555.3184833984,320,38.2602558594
571358.792983887,6054650.23770361,563.2734833984,321,46.0359956055
571442.258483887,6054551.21245361,563.6917333984,322,40.0885229492
571523.133233887,6054537.28470361,562.3292333984,323,35.598215332
571212.209233887,6054750.96495361,555.0279833984,324,44.383269043
571101.865983887,6054819.52970361,554.8329833984,325,41.1557983398
571098.305233887,6054822.03820361,557.0884833984,326,43.6002631836
571220.501233887,6054753.84320361,556.3092333984,327,43.8580615234
570999.438983887,6054858.39170361,554.0849833984,328,43.8844829102
571171.719233887,6054782.86345361,553.1812333984,329,40.5345048828
571065.890983887,6054801.23520361,553.4717333984,330,35.8007128906
571093.525733887,6054840.53695361,554.8944833984,331,43.1522958984
571247.746733887,6054662.05845361,548.1277333984,332,28.8227407227
571103.622233887,6054763.19595361,554.4132333984,333,33.91775
571222.274733887,6054771.14170361,556.0992333984,334,41.8175561523
571125.181983887,6054788.51445361,556.9019833984,335,41.9174863281
571311.186983887,6054679.08370361,556.9687333984,336,40.2687211914
571485.209233887,6054541.57745361,564.0629833984,337,38.2377880859
571428.686983887,6054664.23445361,565.0909833984,338,39.9340009766
571430.035233887,6054601.26145361,561.3052333984,339,44.3062099609
571039.310233887,6054924.87220361,549.2892333984,340,39.2175476074
571355.998733887,6054610.00195361,562.7752333984,341,43.0600234375
571173.044233887,6054729.98045361,554.2172333984,342,43.6672456055
571486.867233887,6054639.30645361,565.9804833984,343,46.339309082
571267.141483887,6054724.65670361,560.5799833984,344,46.973965332
571517.334733887,6054571.25845361,567.8399833984,345,44.1894707031
571303.618233887,6054685.13070361,555.4982333984,346,38.9865146484
571011.403983887,6054796.80595361,521.7564833984,347,5.1062758789
571162.517983887,6054720.51745361,556.0509833984,348,40.8994941406
571419.199483887,6054671.32520361,557.0469833984,349,33.9642807617
571117.585983887,6054816.08545361,554.2417333984,350,41.6052587891
571467.741483887,6054589.88370361,568.2707333984,351,46.2472348633
571149.701483887,6054804.91645361,555.6564833984,352,45.6432692871
571283.890233887,6054732.82370361,559.8354833984,353,41.716953125
571488.946233887,6054534.37545361,563.2139833984,354,36.4630068359
571264.571733887,6054703.06945361,552.9852333984,355,38.7840615234
571449.943983887,6054647.76545361,567.0189833984,356,43.5805068359
570995.702733887,6054836.79495361,553.8672333984,357,39.6082612305
571357.503983887,6054623.17920361,558.9629833984,358,40.0430004883
570993.177983887,6054845.74720361,552.4269833984,359,39.0042539063
571324.236733887,6054681.11245361,559.6609833984,360,42.7102998047
571182.390233887,6054762.81970361,558.9159833984,361,45.2043134766
571186.624733887,6054763.58720361,556.2599833984,362,43.515293457
571482.051483887,6054621.74970361,562.2359833984,363,41.3872895508
571281.422733887,6054674.31795361,558.4879833984,364,42.1717602539
571187.451233887,6054799.24420361,553.6414833984,365,41.4248085938
571320.588733887,6054622.08895361,560.3634833984,366,41.6032905273
571007.773983887,6054832.07670361,553.8789833984,367,40.7093056641
571388.900233887,6054574.68370361,558.3682333984,368,36.6177451172
571171.669233887,6054793.35520361,553.3562333984,369,40.9060380859
571501.856983887,6054654.52695361,573.0819833984,370,48.8162973633
571243.737733887,6054717.28595361,559.5602333984,371,44.5937416992
571492.437483887,6054586.00720361,568.3624833984,372,45.1932939453
571215.553733887,6054762.39995361,558.4094833984,373,44.9592880859
571219.561983887,6054730.10745361,554.2097333984,374,40.043534668
571059.551983887,6054843.05845361,552.7669833984,375,39.1543125
571209.872983887,6054730.68920361,552.6567333984,376,38.4622143555
571235.534233887,6054655.94220361,545.0869833984,377,24.1253134766
571471.704233887,6054644.48220361,558.2314833984,378,40.1672744141
571540.194983887,6054611.85545361,551.2359833984,379,28.074484375
571400.654733887,6054688.23870361,561.0434833984,380,41.556972168
571452.921483887,6054612.00820361,559.9619833984,381,43.0554892578
571216.170483887,6054797.43145361,556.8309833984,382,40.2548115234
571086.690983887,6054830.27395361,553.9089833984,383,40.3837758789
571134.959733887,6054872.79395361,547.9874833984,384,38.2269853516
571115.336233887,6054730.06070361,556.7404833984,385,34.3557788086
571258.555733887,6054650.78370361,544.8064833984,386,25.0169936523
571193.235233887,6054684.37220361,555.0512333984,387,37.031519043
571345.413483887,6054693.09070361,558.4177333984,388,39.4250576172
571069.992733887,6054867.41270361,551.6397333984,389,40.4347468262
571185.129983887,6054697.63770361,555.7009833984,390,39.4024604492
571212.440983887,6054793.22545361,553.6124833984,391,38.9370073242
571237.174733887,6054771.20645361,554.3789833984,392,38.9999550781
571320.491233887,6054637.35245361,553.7844833984,393,35.8844589844
571160.378983887,6054852.46870361,554.5802333984,394,41.2362392578
571340.812733887,6054614.74895361,564.3462333984,395,45.1095390625
571050.177983887,6054890.38720361,528.9064833984,396,22.1644790039
571257.367733887,6054745.13670361,556.0644833984,397,44.2884824219
571395.913733887,6054670.37495361,556.0877333984,398,37.8247329102
571350.161733887,6054635.66495361,561.0577333984,399,42.646234375
571512.063483887,6054589.61495361,563.5299833984,400,43.6664580078
571463.899233887,6054648.70145361,565.3214833984,401,43.8257558594
571284.356983887,6054660.76470361,550.7439833984,402,36.7384902344
571402.249983887,6054625.32745361,563.4242333984,403,43.520546875
571148.752233887,6054740.11120361,553.6364833984,404,41.6287929688
571231.949983887,6054660.92570361,546.8302333984,405,26.1405361328
571138.351483887,6054805.46445361,555.4409833984,406,43.3247724609
571415.268483887,6054663.17745361,562.6912333984,407,42.9382426758
571279.052233887,6054712.58845361,559.0299833984,408,43.8619536133
571120.201233887,6054793.28720361,556.1377333984,409,40.8915175781
571343.489983887,6054701.47570361,537.2334833984,410,17.6904536133
571473.986733887,6054610.45695361,568.8234833984,411,47.0277680664
571016.499233887,6054903.00845361,533.1709833984,412,26.480980957
571327.795233887,6054699.28370361,546.1252333984,413,27.8600356445
571101.585233887,6054872.79920361,552.6904833984,414,43.0639880371
571475.572233887,6054587.49070361,565.0529833984,415,42.8472949219
570979.759233887,6054815.77345361,550.9492333984,416,32.7977441406
571230.910483887,6054699.27870361,560.0049833984,417,44.2107939453
571508.153733887,6054561.63070361,567.0142333984,418,42.9627197266
571033.566733887,6054855.31470361,551.4177333984,419,40.2602321777
571023.472983887,6054789.38345361,526.0254833984,420,9.0527661133
571485.895483887,6054601.19745361,566.1167333984,421,43.3852270508
571044.612733887,6054927.66745361,540.0564833984,422,29.6347915039
571167.801483887,6054811.87295361,554.0612333984,423,42.3065336914
571529.878233887,6054549.35295361,566.0907333984,424,40.7200058594
571122.553483887,6054748.21645361,557.2357333984,425,37.3080600586
571073.083483887,6054909.94195361,532.6229833984,426,22.6099829102
571245.115483887,6054640.66245361,537.7902333984,427,15.6242177734
571084.171733887,6054859.85995361,554.0167333984,428,42.9010412598
571127.622983887,6054732.82670361,554.6799833984,429,34.0584624023
571506.208983887,6054544.14395361,565.2894833984,430,39.3070004883
571058.078983887,6054806.85745361,555.0479833984,431,38.2168066406
571239.514733887,6054673.59495361,553.6157333984,432,35.0535385742
571464.609733887,6054540.53795361,564.1189833984,433,38.7694960938
571034.129233887,6054839.58295361,555.6424833984,434,42.9032866211
571111.714983887,6054805.02270361,557.8087333984,435,43.0035576172
571144.972233887,6054852.71070361,555.2557333984,436,44.8730429688
571012.483983887,6054889.98595361,549.3584833984,437,41.9259882813
571160.825483887,6054795.16420361,546.2094833984,438,37.3657944336
571201.679733887,6054730.29170361,556.3414833984,439,42.51396875
571251.366483887,6054724.23395361,557.6044833984,440,44.0573032227
571492.535483887,6054539.53620361,568.1674833984,441,41.9895048828
571231.991733887,6054715.95195361,560.5899833984,442,45.5382866211
571223.370733887,6054781.55170361,557.2967333984,443,42.2390551758
571451.203233887,6054628.16645361,549.0504833984,444,30.0227734375
571015.758483887,6054799.39370361,520.7504833984,445,4.4892529297
571017.984733887,6054870.15370361,553.3019833984,446,44.4022946777
571289.353233887,6054720.53295361,553.9677333984,447,36.8042202148
571452.115983887,6054592.90970361,565.4877333984,448,44.4200454102
571441.761233887,6054627.53570361,560.2127333984,449,38.3070327148
571536.052983887,6054626.62770361,562.7704833984,450,39.4669555664
571246.217983887,6054735.36245361,561.0077333984,451,46.5365419922
571056.149483887,6054913.68645361,543.1594833984,452,33.0739731445
